numeroDeSerie,nombre,descripcion,color,idGimnasio
TCP-947,T-Bar Row with Handle,https://www.bodybuilding.com/exercises/t-bar-row-with-handle,verde,25
TCP-948,Palms-down wrist curl over bench,https://www.bodybuilding.com/exercises/palms-down-wrist-curl-over-a-bench,verde,25
TCP-949,Atlas Stones,https://www.bodybuilding.com/exercises/atlas-stones,verde,25
TCP-950,Dumbbell front raise to lateral raise,https://www.bodybuilding.com/exercises/side-laterals-to-front-raise-,rojo,25
TCP-951,Clean from Blocks,https://www.bodybuilding.com/exercises/clean-from-blocks,rojo,25
TCP-952,Incline Hammer Curls,https://www.bodybuilding.com/exercises/incline-hammer-curls,rojo,25
TCP-953,Straight-bar wrist roll-up,https://www.bodybuilding.com/exercises/wrist-rotations-with-straight-bar,rojo,25
TCP-954,Barbell glute bridge,https://www.bodybuilding.com/exercises/barbell-glute-bridge,rojo,25
TCP-955,Clean and press,https://www.bodybuilding.com/exercises/clean-and-press,rojo,25
TCP-956,Triceps dip,https://www.bodybuilding.com/exercises/dips-triceps-version,rojo,25
TCP-957,Dumbbell farmer's walk,https://www.bodybuilding.com/exercises/farmers-walk,rojo,25
TCP-958,Palms-up wrist curl over bench,https://www.bodybuilding.com/exercises/palms-up-barbell-wrist-curl-over-a-bench,rojo,25
TCP-959,Barbell Full Squat,https://www.bodybuilding.com/exercises/barbell-full-squat,rojo,25
TCP-960,Barbell deficit deadlift,https://www.bodybuilding.com/exercises/deficit-deadlift,rojo,25
TCP-961,Barbell Deadlift,https://www.bodybuilding.com/exercises/barbell-deadlift,rojo,25
TCP-962,Single-arm palm-in dumbbell shoulder press,https://www.bodybuilding.com/exercises/standing-palm-in-one-arm-dumbbell-press,rojo,26
TCP-963,Romanian Deadlift With Dumbbells,https://www.bodybuilding.com/exercises/romanian-deadlift-with-dumbbells,rojo,26
TCP-964,Tire flip,https://www.bodybuilding.com/exercises/tire-flip,rojo,26
TCP-965,Clean Deadlift,https://www.bodybuilding.com/exercises/clean-deadlift,rojo,26
TCP-966,Elbow plank,https://www.bodybuilding.com/exercises/plank,rojo,26
TCP-967,Bottoms Up,https://www.bodybuilding.com/exercises/bottoms-up,rojo,26
TCP-968,Barbell back squat to box,https://www.bodybuilding.com/exercises/box-squat,rojo,26
TCP-969,Clean and jerk,https://www.bodybuilding.com/exercises/clean-and-jerk,rojo,26
TCP-970,Single-arm kettlebell push-press,https://www.bodybuilding.com/exercises/one-arm-kettlebell-push-press,rojo,26
TCP-971,Push-press,https://www.bodybuilding.com/exercises/push-press,rojo,26
TCP-972,Suspended ab fall-out,https://www.bodybuilding.com/exercises/suspended-fallout,rojo,26
TCP-973,Military press,https://www.bodybuilding.com/exercises/standing-military-press,rojo,26
TCP-974,Power snatch-,https://www.bodybuilding.com/exercises/snatch,verde,26
TCP-975,Sumo deadlift,https://www.bodybuilding.com/exercises/sumo-deadlift,verde,26
TCP-976,Hang Clean,https://www.bodybuilding.com/exercises/hang-clean,verde,26
TCP-977,Dumbbell V-Sit Cross Jab,https://www.bodybuilding.com/exercises/dumbbell-v-sit-cross-jab,verde,26
TCP-978,Reverse Band Box Squat,https://www.bodybuilding.com/exercises/reverse-band-box-squat,rojo,26
TCP-979,Standing palms-in shoulder press,https://www.bodybuilding.com/exercises/standing-palms-in-dumbbell-press,rojo,26
TCP-980,Standing cable low-to-high twist,https://www.bodybuilding.com/exercises/standing-cable-lift,rojo,26
TCP-981,Decline EZ-bar skullcrusher,https://www.bodybuilding.com/exercises/decline-ez-bar-triceps-extension,rojo,26
TCP-982,Standing behind-the-back wrist curl,https://www.bodybuilding.com/exercises/standing-palms-up-barbell-behind-the-back-wrist-curl,rojo,27
TCP-983,Seated finger curl,https://www.bodybuilding.com/exercises/finger-curls,rojo,27
TCP-984,Wide-grip barbell curl,https://www.bodybuilding.com/exercises/wide-grip-standing-barbell-curl,rojo,27
TCP-985,Dumbbell spell caster,https://www.bodybuilding.com/exercises/spell-caster,rojo,27
TCP-986,Dumbbell floor press,https://www.bodybuilding.com/exercises/dumbbell-floor-press,rojo,27
TCP-987,Lying Face Down Plate Neck Resistance,https://www.bodybuilding.com/exercises/lying-face-down-plate-neck-resistance,rojo,27
TCP-988,Pullups,https://www.bodybuilding.com/exercises/pullups,rojo,27
TCP-989,Decline reverse crunch,https://www.bodybuilding.com/exercises/decline-reverse-crunch,rojo,27
TCP-990,Dumbbell Bench Press,https://www.bodybuilding.com/exercises/dumbbell-bench-press,rojo,27
TCP-991,Jumping rope,https://www.bodybuilding.com/exercises/rope-jumping,rojo,27
TCP-992,Seated barbell shoulder press,https://www.bodybuilding.com/exercises/seated-barbell-military-press,rojo,27
TCP-993,EZ-bar spider curl,https://www.bodybuilding.com/exercises/spider-curl,rojo,27
TCP-994,Smith machine shrug,https://www.bodybuilding.com/exercises/smith-machine-shrug,rojo,27
TCP-995,Smith Machine Calf Raise,https://www.bodybuilding.com/exercises/smith-machine-calf-raise,rojo,27
TCP-996,Romanian Deadlift from Deficit,https://www.bodybuilding.com/exercises/romanian-deadlift-from-deficit,verde,27
TCP-997,Power Snatch,https://www.bodybuilding.com/exercises/power-snatch,verde,27
TCP-998,Pushups,https://www.bodybuilding.com/exercises/pushups,verde,27
TCP-999,Barbell walking lunge,https://www.bodybuilding.com/exercises/barbell-walking-lunge,verde,27
TCP-1000,Front Squats With Two Kettlebells,https://www.bodybuilding.com/exercises/front-squats-with-two-kettlebells,rojo,27
TCP-1001,Spider crawl,https://www.bodybuilding.com/exercises/spider-crawl,rojo,27
TCP-1002,Power Clean from Blocks,https://www.bodybuilding.com/exercises/power-clean-from-blocks,rojo,27
TCP-1003,Single Leg Push-off,https://www.bodybuilding.com/exercises/single-leg-push-off,rojo,28
TCP-1004,Hip Circles (Prone),https://www.bodybuilding.com/exercises/hip-circles-prone,rojo,28
TCP-1005,Reverse-grip bent-over row,https://www.bodybuilding.com/exercises/reverse-grip-bent-over-rows,rojo,28
TCP-1006,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,https://www.bodybuilding.com/exercises/seated-two-arm-palms-up-low-pulley-wrist-curl,rojo,28
TCP-1007,Back extension,https://www.bodybuilding.com/exercises/hyperextensions-back-extensions,rojo,28
TCP-1008,Close-grip bench press,https://www.bodybuilding.com/exercises/close-grip-barbell-bench-press,rojo,28
TCP-1009,Cocoons,https://www.bodybuilding.com/exercises/cocoons,rojo,28
TCP-1010,Cross-Body Crunch,https://www.bodybuilding.com/exercises/cross-body-crunch,verde,28
TCP-1011,Dumbbell Flyes,https://www.bodybuilding.com/exercises/dumbbell-flyes,verde,28
TCP-1012,Hammer Curls,https://www.bodybuilding.com/exercises/hammer-curls,verde,28
TCP-1013,Incline dumbbell bench press,https://www.bodybuilding.com/exercises/incline-dumbbell-press,verde,28
TCP-1014,Low-cable cross-over,https://www.bodybuilding.com/exercises/low-cable-crossover,rojo,28
TCP-1015,Single-arm high-cable side bend,https://www.bodybuilding.com/exercises/one-arm-high-pulley-cable-side-bends,rojo,28
TCP-1016,Seated Dumbbell Press,https://www.bodybuilding.com/exercises/seated-dumbbell-press,rojo,28
TCP-1017,Standing dumbbell shoulder press,https://www.bodybuilding.com/exercises/standing-dumbbell-press,rojo,28
TCP-1018,Single Leg Push-off,https://www.bodybuilding.com/exercises/single-leg-push-off,rojo,28
TCP-1019,Hip Circles (Prone),https://www.bodybuilding.com/exercises/hip-circles-prone,rojo,28
TCP-1020,Reverse-grip bent-over row,https://www.bodybuilding.com/exercises/reverse-grip-bent-over-rows,rojo,28
TCP-1021,Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,https://www.bodybuilding.com/exercises/seated-two-arm-palms-up-low-pulley-wrist-curl,rojo,28
TCP-1022,Back extension,https://www.bodybuilding.com/exercises/hyperextensions-back-extensions,rojo,28
TCP-1023,Close-grip bench press,https://www.bodybuilding.com/exercises/close-grip-barbell-bench-press,rojo,28
TCP-1024,Cocoons,https://www.bodybuilding.com/exercises/cocoons,rojo,28
TCP-1025,Cross-Body Crunch,https://www.bodybuilding.com/exercises/cross-body-crunch,rojo,28
TCP-1026,Dumbbell Flyes,https://www.bodybuilding.com/exercises/dumbbell-flyes,rojo,28
TCP-1027,Hammer Curls,https://www.bodybuilding.com/exercises/hammer-curls,rojo,28
TCP-1028,Incline dumbbell bench press,https://www.bodybuilding.com/exercises/incline-dumbbell-press,rojo,28
TCP-1029,Seated Dumbbell Press,https://www.bodybuilding.com/exercises/seated-dumbbell-press,rojo,29
TCP-1030,Standing dumbbell shoulder press,https://www.bodybuilding.com/exercises/standing-dumbbell-press,rojo,29
TCP-1031,EZ-Bar Curl,https://www.bodybuilding.com/exercises/ez-bar-curl,rojo,29
TCP-1032,Olympic Squat,https://www.bodybuilding.com/exercises/olympic-squat-,rojo,29
TCP-1033,Natural Glute Ham Raise,https://www.bodybuilding.com/exercises/natural-glute-ham-raise,rojo,29
TCP-1034,Axle Deadlift,https://www.bodybuilding.com/exercises/axle-deadlift,verde,29
TCP-1035,Zottman Curl,https://www.bodybuilding.com/exercises/zottman-curl,verde,29
TCP-1036,Glute ham raise-,https://www.bodybuilding.com/exercises/floor-glute-ham-raise,verde,29
TCP-1037,Single-arm lateral raise,https://www.bodybuilding.com/exercises/one-arm-side-laterals,verde,29
TCP-1038,Power Partials,https://www.bodybuilding.com/exercises/power-partials,rojo,29
TCP-1039,Leverage Shrug,https://www.bodybuilding.com/exercises/leverage-shrug,rojo,29
TCP-1040,Cable V-bar push-down,https://www.bodybuilding.com/exercises/triceps-pushdown-v-bar-attachment,rojo,29
TCP-1041,Wrist Roller,https://www.bodybuilding.com/exercises/wrist-roller,rojo,29
TCP-1042,Incline dumbbell reverse fly,https://www.bodybuilding.com/exercises/reverse-flyes,rojo,29
TCP-1043,Stair climber,https://www.bodybuilding.com/exercises/step-mill,rojo,29
TCP-1044,Elbow-to-knee crunch,https://www.bodybuilding.com/exercises/elbow-to-knee,rojo,29
TCP-1045,Kettlebell Pistol Squat,https://www.bodybuilding.com/exercises/kettlebell-pistol-squat,rojo,29
TCP-1046,Overhead dumbbell front raise,https://www.bodybuilding.com/exercises/standing-dumbbell-straight-arm-front-delt-raise-above-head,rojo,29
TCP-1047,Biceps curl to shoulder press,https://www.bodybuilding.com/exercises/biceps-curl-to-shoulder-press,rojo,29
TCP-1048,Weighted bench dip,https://www.bodybuilding.com/exercises/weighted-bench-dip,rojo,29
TCP-1049,Barbell Hip Thrust,https://www.bodybuilding.com/exercises/barbell-hip-thrust,rojo,29
TCP-1050,Forward lunge,https://www.bodybuilding.com/exercises/bodyweight-lunge,rojo,29
TCP-1051,Barbell Bench Press - Medium Grip,https://www.bodybuilding.com/exercises/barbell-bench-press-medium-grip,rojo,29
TCP-1052,Chest dip,https://www.bodybuilding.com/exercises/dips-chest-version,rojo,29
TCP-1053,Seated dumbbell shoulder press,https://www.bodybuilding.com/exercises/dumbbell-shoulder-press,rojo,29
TCP-1054,Barbell Curl,https://www.bodybuilding.com/exercises/barbell-curl,rojo,29
TCP-1055,EZ-Bar Skullcrusher,https://www.bodybuilding.com/exercises/ez-bar-skullcrusher,rojo,29
TCP-1056,One-Arm Dumbbell Row,https://www.bodybuilding.com/exercises/one-arm-dumbbell-row,rojo,29
TCP-1057,Alternating standing shoulder press,https://www.bodybuilding.com/exercises/standing-alternating-dumbbell-press,rojo,29
TCP-1058,Concentration curl,https://www.bodybuilding.com/exercises/concentration-curls,rojo,29
TCP-1059,Decline Crunch,https://www.bodybuilding.com/exercises/decline-crunch,rojo,29
TCP-1060,Decline Dumbbell Flyes,https://www.bodybuilding.com/exercises/decline-dumbbell-flyes,rojo,29
TCP-1061,Single-arm incline rear delt raise,https://www.bodybuilding.com/exercises/dumbbell-lying-one-arm-rear-lateral-raise,rojo,29
TCP-1062,Alternating dumbbell front raise,https://www.bodybuilding.com/exercises/front-dumbbell-raise,rojo,29
TCP-1063,Hanging toes-to-bar,https://www.bodybuilding.com/exercises/hanging-pike,rojo,29
TCP-1064,Narrow-stance squat,https://www.bodybuilding.com/exercises/narrow-stance-squats,rojo,30
TCP-1065,Kneeling cable oblique crunch,https://www.bodybuilding.com/exercises/oblique-cable-crunch,rojo,30
TCP-1066,Reverse Grip Triceps Pushdown,https://www.bodybuilding.com/exercises/reverse-grip-triceps-pushdown,rojo,30
TCP-1067,Bear crawl sled drag,https://www.bodybuilding.com/exercises/bear-crawl-sled-drags-,rojo,30
TCP-1068,Rocky Pull-Ups/Pulldowns,https://www.bodybuilding.com/exercises/rocky-pull-upspulldowns,rojo,30
TCP-1069,Snatch-Grip Behind-The-Neck Overhead Press,https://www.bodybuilding.com/exercises/snatch-grip-behind-the-neck-overhead-press,rojo,30
TCP-1070,Box Squat with Bands,https://www.bodybuilding.com/exercises/box-squat-with-bands,rojo,30
TCP-1071,Flexor Incline Dumbbell Curls,https://www.bodybuilding.com/exercises/flexor-incline-dumbbell-curls,rojo,30
TCP-1072,Seated One-Arm Dumbbell Palms-Up Wrist Curl,https://www.bodybuilding.com/exercises/seated-one-arm-dumbbell-palms-up-wrist-curl,rojo,30
TCP-1073,Thigh adductor,https://www.bodybuilding.com/exercises/thigh-adductor,verde,30
TCP-1074,Machine Bicep Curl,https://www.bodybuilding.com/exercises/machine-bicep-curl,verde,30
TCP-1075,Seated Palms-Down Barbell Wrist Curl,https://www.bodybuilding.com/exercises/seated-palms-down-barbell-wrist-curl,verde,30
TCP-1076,Single-arm incline rear delt raise,https://www.bodybuilding.com/exercises/dumbbell-lying-one-arm-rear-lateral-raise,verde,30
TCP-1077,Alternating dumbbell front raise,https://www.bodybuilding.com/exercises/front-dumbbell-raise,rojo,30
TCP-1078,Hanging toes-to-bar,https://www.bodybuilding.com/exercises/hanging-pike,rojo,30
TCP-1079,Narrow-stance squat,https://www.bodybuilding.com/exercises/narrow-stance-squats,rojo,30
TCP-1080,Kneeling cable oblique crunch,https://www.bodybuilding.com/exercises/oblique-cable-crunch,rojo,30
TCP-1081,Reverse Grip Triceps Pushdown,https://www.bodybuilding.com/exercises/reverse-grip-triceps-pushdown,rojo,30
TCP-1082,Bear crawl sled drag,https://www.bodybuilding.com/exercises/bear-crawl-sled-drags-,rojo,30
TCP-1083,Rocky Pull-Ups/Pulldowns,https://www.bodybuilding.com/exercises/rocky-pull-upspulldowns,rojo,30
TCP-1084,Snatch-Grip Behind-The-Neck Overhead Press,https://www.bodybuilding.com/exercises/snatch-grip-behind-the-neck-overhead-press,rojo,30
TCP-1085,Box Squat with Bands,https://www.bodybuilding.com/exercises/box-squat-with-bands,rojo,30
TCP-1086,Flexor Incline Dumbbell Curls,https://www.bodybuilding.com/exercises/flexor-incline-dumbbell-curls,rojo,30
TCP-1087,Seated One-Arm Dumbbell Palms-Up Wrist Curl,https://www.bodybuilding.com/exercises/seated-one-arm-dumbbell-palms-up-wrist-curl,rojo,30
TCP-1088,Machine Bicep Curl,https://www.bodybuilding.com/exercises/machine-bicep-curl,rojo,30
TCP-1089,Seated Palms-Down Barbell Wrist Curl,https://www.bodybuilding.com/exercises/seated-palms-down-barbell-wrist-curl,rojo,30
TCP-1090,Car driver,https://www.bodybuilding.com/exercises/car-drivers,rojo,30
TCP-1091,Alternating Deltoid Raise,https://www.bodybuilding.com/exercises/alternating-deltoid-raise,rojo,30
TCP-1092,Hanging Oblique Knee Raise,https://www.bodybuilding.com/exercises/hanging-oblique-knee-raise,rojo,30
TCP-1093,Bodyweight Flyes,https://www.bodybuilding.com/exercises/bodyweight-flyes,rojo,30
TCP-1094,Standing Calf Raises,https://www.bodybuilding.com/exercises/standing-calf-raises,rojo,30
TCP-1095,Push-Ups - Close Triceps Position,https://www.bodybuilding.com/exercises/push-ups-close-triceps-position,rojo,30
TCP-1096,One-Arm Long Bar Row,https://www.bodybuilding.com/exercises/one-arm-long-bar-row,rojo,30
TCP-1097,Overhead cable curl,https://www.bodybuilding.com/exercises/overhead-cable-curl,rojo,30
TCP-1098,Single-dumbbell front raise,https://www.bodybuilding.com/exercises/single-dumbbell-raise,rojo,30
TCP-1099,Incline cable chest fly,https://www.bodybuilding.com/exercises/incline-cable-flye,rojo,30
TCP-1100,Single-leg depth squat,https://www.bodybuilding.com/exercises/single-leg-high-box-squat,rojo,30
TCP-1101,Dumbbell suitcase crunch,https://www.bodybuilding.com/exercises/weighted-suitcase-crunch,rojo,30
TCP-1102,Plate Twist,https://www.bodybuilding.com/exercises/plate-twist,rojo,30
TCP-1103,Single-leg cable hip extension,https://www.bodybuilding.com/exercises/one-legged-cable-kickback,rojo,30
TCP-1104,Weighted Jump Squat,https://www.bodybuilding.com/exercises/weighted-jump-squat-,rojo,30
TCP-1105,Squat with Chains,https://www.bodybuilding.com/exercises/squat-with-chains,rojo,30
TCP-1106,Gorilla Chin/Crunch,https://www.bodybuilding.com/exercises/gorilla-chincrunch,rojo,30
TCP-1107,Kneeling cable triceps extension,https://www.bodybuilding.com/exercises/kneeling-cable-triceps-extension,rojo,30
TCP-1108,Kneeling Cable Crunch With Alternating Oblique Twists,https://www.bodybuilding.com/exercises/kneeling-cable-crunch-with-alternating-oblique-twists,rojo,31
TCP-1109,Bicycling,https://www.bodybuilding.com/exercises/bicycling,rojo,31
TCP-1110,Arnold press,https://www.bodybuilding.com/exercises/arnold-dumbbell-press,rojo,31
TCP-1111,Weighted Crunches,https://www.bodybuilding.com/exercises/weighted-crunches,verde,31
TCP-1112,Single-arm cable triceps extension,https://www.bodybuilding.com/exercises/cable-one-arm-tricep-extension,verde,31
TCP-1113,Barbell roll-out,https://www.bodybuilding.com/exercises/barbell-ab-rollout,verde,31
TCP-1114,Kneeling cable crunch,https://www.bodybuilding.com/exercises/cable-crunch,verde,31
TCP-1115,Exercise Ball Pull-In,https://www.bodybuilding.com/exercises/exercise-ball-pull-in,rojo,31
TCP-1116,Hanging leg raise,https://www.bodybuilding.com/exercises/hanging-leg-raise,rojo,31
TCP-1117,Barbell Ab Rollout - On Knees,https://www.bodybuilding.com/exercises/barbell-ab-rollout-on-knees,rojo,31
TCP-1118,Barbell Squat,https://www.bodybuilding.com/exercises/barbell-squat,rojo,31
TCP-1119,Decline barbell bench press,https://www.bodybuilding.com/exercises/decline-barbell-bench-press,rojo,31
TCP-1120,Dumbbell Bicep Curl,https://www.bodybuilding.com/exercises/dumbbell-bicep-curl,rojo,31
TCP-1121,Dumbbell Goblet Squat,https://www.bodybuilding.com/exercises/dumbbell-goblet-squat,rojo,31
TCP-1122,Dumbbell squat,https://www.bodybuilding.com/exercises/dumbbell-squat,rojo,31
TCP-1123,Barbell front squat,https://www.bodybuilding.com/exercises/front-barbell-squat,rojo,31
TCP-1124,Close-grip pull-down,https://www.bodybuilding.com/exercises/v-bar-pulldown,rojo,31
TCP-1125,Triceps Pushdown - Rope Attachment,https://www.bodybuilding.com/exercises/triceps-pushdown-rope-attachment,rojo,31
TCP-1126,Side-to-side box skip,https://www.bodybuilding.com/exercises/side-to-side-box-shuffle,rojo,31
TCP-1127,Smith machine shoulder press,https://www.bodybuilding.com/exercises/smith-machine-overhead-shoulder-press,rojo,31
TCP-1128,Seated triceps press,https://www.bodybuilding.com/exercises/seated-triceps-press,rojo,31
TCP-1129,Dumbbell Lying Supination,https://www.bodybuilding.com/exercises/dumbbell-lying-supination,rojo,31
TCP-1130,Pull-up,https://www.bodybuilding.com/exercises/wide-grip-pull-up,rojo,31
TCP-1131,Wide-grip bench press,https://www.bodybuilding.com/exercises/wide-grip-barbell-bench-press,rojo,31
TCP-1132,Close-grip EZ-bar curl,https://www.bodybuilding.com/exercises/close-grip-ez-bar-curl,rojo,31
TCP-1133,T-Bar Row,https://www.bodybuilding.com/exercises/t-bar-row,rojo,31
TCP-1134,Bent Over Two-Arm Long Bar Row,https://www.bodybuilding.com/exercises/bent-over-two-arm-long-bar-row,rojo,31
TCP-1135,Muscle Up,https://www.bodybuilding.com/exercises/muscle-up,rojo,31
TCP-1136,Machine shoulder press,https://www.bodybuilding.com/exercises/leverage-shoulder-press,rojo,31
TCP-1137,Incline EZ-bar skullcrusher,https://www.bodybuilding.com/exercises/incline-barbell-triceps-extension,rojo,31
TCP-1138,Alternating sit-through with crunch,https://www.bodybuilding.com/exercises/bent-over-one-arm-long-bar-row,rojo,31
TCP-1139,Wide-Grip Decline Barbell Bench Press,https://www.bodybuilding.com/exercises/wide-grip-decline-barbell-bench-press,rojo,31
TCP-1140,Rower,https://www.bodybuilding.com/exercises/rowing-stationary,rojo,31
TCP-1141,Snatch Deadlift,https://www.bodybuilding.com/exercises/snatch-deadlift,rojo,31
TCP-1142,Front Plate Raise,https://www.bodybuilding.com/exercises/front-plate-raise,rojo,31
TCP-1143,Decline Close-Grip Bench To Skull Crusher,https://www.bodybuilding.com/exercises/decline-close-grip-bench-to-skull-crusher,rojo,31
TCP-1144,Lying Leg Curls,https://www.bodybuilding.com/exercises/lying-leg-curls,rojo,31
TCP-1145,Cross-body hammer curl,https://www.bodybuilding.com/exercises/cross-body-hammer-curl,rojo,31
TCP-1146,Shotgun row,https://www.bodybuilding.com/exercises/shotgun-row,rojo,31
TCP-1147,Ab Roller,https://www.bodybuilding.com/exercises/ab-roller,rojo,31
TCP-1148,Reverse-grip incline dumbbell bench press,https://www.bodybuilding.com/exercises/incline-dumbbell-press-reverse-grip,verde,32
TCP-1149,Leg Press,https://www.bodybuilding.com/exercises/leg-press,verde,32
TCP-1150,Stiff-Legged Dumbbell Deadlift,https://www.bodybuilding.com/exercises/stiff-legged-dumbbell-deadlift,verde,32
TCP-1151,Cable Crossover,https://www.bodybuilding.com/exercises/cable-crossover,verde,32
TCP-1152,Barbell Incline Bench Press Medium-Grip,https://www.bodybuilding.com/exercises/barbell-incline-bench-press-medium-grip,rojo,32
TCP-1153,Incline Dumbbell Flyes,https://www.bodybuilding.com/exercises/incline-dumbbell-flyes,rojo,32
TCP-1154,Seated Cable Rows,https://www.bodybuilding.com/exercises/seated-cable-rows,rojo,32
TCP-1155,Tricep Dumbbell Kickback,https://www.bodybuilding.com/exercises/tricep-dumbbell-kickback,rojo,32
TCP-1156,Otis-Up,https://www.bodybuilding.com/exercises/otis-up,rojo,32
TCP-1157,Mountain climber,https://www.bodybuilding.com/exercises/mountain-climbers,rojo,32
TCP-1158,Ab bicycle,https://www.bodybuilding.com/exercises/air-bike,rojo,32
TCP-1159,Barbell forward lunge,https://www.bodybuilding.com/exercises/barbell-lunge,rojo,32
TCP-1160,3/4 sit-up,https://www.bodybuilding.com/exercises/34-sit-up,rojo,32
TCP-1161,Exercise ball leg curl,https://www.bodybuilding.com/exercises/ball-leg-curl,rojo,32
TCP-1162,Glute bridge,https://www.bodybuilding.com/exercises/butt-lift-bridge,rojo,32
TCP-1163,Close-Grip Front Lat Pulldown,https://www.bodybuilding.com/exercises/close-grip-front-lat-pulldown,rojo,32
TCP-1164,Dip Machine,https://www.bodybuilding.com/exercises/dip-machine,rojo,32
TCP-1165,Incline dumbbell row,https://www.bodybuilding.com/exercises/dumbbell-incline-row,rojo,32
TCP-1166,Dumbbell Lunges,https://www.bodybuilding.com/exercises/dumbbell-lunges,rojo,32
TCP-1167,Single-arm standing shoulder press,https://www.bodybuilding.com/exercises/dumbbell-one-arm-shoulder-press,rojo,32
TCP-1168,Preacher Curl,https://www.bodybuilding.com/exercises/preacher-curl,rojo,32
TCP-1169,Reverse crunch,https://www.bodybuilding.com/exercises/reverse-crunch,rojo,32
TCP-1170,Standing Dumbbell Triceps Extension,https://www.bodybuilding.com/exercises/standing-dumbbell-triceps-extension,rojo,32
TCP-1171,Elliptical trainer,https://www.bodybuilding.com/exercises/elliptical-trainer,rojo,32
TCP-1172,Bodyweight squat,https://www.bodybuilding.com/exercises/bodyweight-squat,rojo,33
TCP-1173,Bent Over Two-Dumbbell Row With Palms In,https://www.bodybuilding.com/exercises/bent-over-two-dumbbell-row-with-palms-in,rojo,33
TCP-1174,Hex-bar deadlift,https://www.bodybuilding.com/exercises/trap-bar-deadlift,rojo,33
TCP-1175,Narrow-stance leg press,https://www.bodybuilding.com/exercises/narrow-stance-leg-press,amarillo,33
TCP-1176,Single-leg glute bridge,https://www.bodybuilding.com/exercises/single-leg-glute-bridge,amarillo,33
TCP-1177,Barbell Curls Lying Against An Incline,https://www.bodybuilding.com/exercises/barbell-curls-lying-against-an-incline,amarillo,33
TCP-1178,Standing Hip Circles,https://www.bodybuilding.com/exercises/standing-hip-circles,amarillo,33
TCP-1179,Clam,https://www.bodybuilding.com/exercises/clam,amarillo,33
TCP-1180,Narrow Stance Hack Squats,https://www.bodybuilding.com/exercises/narrow-stance-hack-squats,amarillo,33
TCP-1181,Seated Close-Grip Concentration Barbell Curl,https://www.bodybuilding.com/exercises/seated-close-grip-concentration-barbell-curl,amarillo,33
TCP-1182,Dumbbell Lying Pronation,https://www.bodybuilding.com/exercises/dumbbell-lying-pronation,rojo,33
TCP-1183,Smith machine box squat,https://www.bodybuilding.com/exercises/chair-squat,rojo,33
TCP-1184,Drop Push,https://www.bodybuilding.com/exercises/drop-push,verde,33
TCP-1185,Upside-down pull-up,https://www.bodybuilding.com/exercises/bodyweight-mid-row,verde,33
TCP-1186,Reverse Barbell Preacher Curls,https://www.bodybuilding.com/exercises/reverse-barbell-preacher-curls,verde,33
TCP-1187,Close-grip EZ-bar bench press,https://www.bodybuilding.com/exercises/close-grip-ez-bar-press,verde,33
TCP-1188,Incline Push-Up,https://www.bodybuilding.com/exercises/incline-push-up,rojo,33
TCP-1189,Hyperextensions With No Hyperextension Bench,https://www.bodybuilding.com/exercises/hyperextensions-with-no-hyperextension-bench,rojo,33
TCP-1190,Dumbbell front raise,https://www.bodybuilding.com/exercises/front-two-dumbbell-raise,rojo,33
TCP-1191,Parallel Bar Dip,https://www.bodybuilding.com/exercises/parallel-bar-dip,rojo,33
TCP-1192,Stairmaster,https://www.bodybuilding.com/exercises/stairmaster,rojo,34
TCP-1193,Double Leg Butt Kick,https://www.bodybuilding.com/exercises/double-leg-butt-kick,rojo,34
TCP-1194,Groiners,https://www.bodybuilding.com/exercises/groiners-,rojo,34
TCP-1195,Neck Press,https://www.bodybuilding.com/exercises/neck-press,rojo,34
TCP-1196,Broad jump,https://www.bodybuilding.com/exercises/standing-long-jump,rojo,34
TCP-1197,Machine Squat,https://www.bodybuilding.com/exercises/machine-squat,rojo,34
TCP-1198,V-bar pull-up,https://www.bodybuilding.com/exercises/v-bar-pullup,rojo,34
TCP-1199,Ring dip,https://www.bodybuilding.com/exercises/ring-dips,rojo,34
TCP-1200,Standing One-Arm Cable Curl,https://www.bodybuilding.com/exercises/standing-one-arm-cable-curl,rojo,34
TCP-1201,Burpee,https://www.bodybuilding.com/exercises/burpee,rojo,34
TCP-1202,Double-arm triceps kick-back,https://www.bodybuilding.com/exercises/standing-bent-over-two-arm-dumbbell-triceps-extension,rojo,34
TCP-1203,Dumbbell reverse lunge,https://www.bodybuilding.com/exercises/dumbbell-rear-lunge,rojo,35
TCP-1204,Seated Calf Raise,https://www.bodybuilding.com/exercises/seated-calf-raise,rojo,35
TCP-1205,Standing dumbbell shrug,https://www.bodybuilding.com/exercises/dumbbell-shrug,rojo,35
TCP-1206,Calf Press On The Leg Press Machine,https://www.bodybuilding.com/exercises/calf-press-on-the-leg-press-machine,rojo,35
TCP-1207,Barbell step-up,https://www.bodybuilding.com/exercises/barbell-step-ups,verde,35
TCP-1208,Feet-elevated bench dip,https://www.bodybuilding.com/exercises/bench-dips,verde,35
TCP-1209,Bent Over Barbell Row,https://www.bodybuilding.com/exercises/bent-over-barbell-row,verde,35
TCP-1210,Crunches,https://www.bodybuilding.com/exercises/crunches,verde,35
TCP-1211,Dumbbell Alternate Bicep Curl,https://www.bodybuilding.com/exercises/dumbbell-alternate-bicep-curl,rojo,35
